user_id,transaction_count,transaction_value,average_transaction_value,chargeback_transactions,fraud_chargeback_transactions,high_risk_transactions,high_risk_user_flag,repeated_chargeback_user_flag,identity_anomaly_flag,kyc_rejected_transactions,chargeback_ratio,fraud_chargeback_ratio,high_risk_transaction_ratio,investigation_flag
USR62931,1,16598.48,16598.48,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR13261,1,16595.74,16595.74,1,0,0,False,1,0.0,0,1.0,0.0,0.0,1
USR89489,1,16561.32,16561.32,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR31591,2,16542.8,16542.8,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR38701,1,16537.65,16537.65,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR61949,1,16495.66,16495.66,1,0,0,False,0,1.0,0,1.0,0.0,0.0,1
USR69388,1,16491.05,16491.05,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR19667,1,16490.4,16490.4,1,0,0,False,0,1.0,0,1.0,0.0,0.0,1
USR69161,1,16484.52,16484.52,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR18542,1,16479.54,16479.54,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR74166,1,16461.1,16461.1,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR73126,1,16452.19,16452.19,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR30388,2,16451.73,8225.865,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR54217,1,16449.55,16449.55,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR31310,1,16440.78,16440.78,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR90685,2,16434.34,8217.17,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR57502,1,16342.48,16342.48,1,0,0,False,1,0.0,0,1.0,0.0,0.0,1
USR62282,1,16310.77,16310.77,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR93827,1,16290.39,16290.39,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR51878,1,16255.81,16255.81,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR47178,1,16242.4,16242.4,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR29234,1,16233.77,16233.77,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR47547,1,16222.65,16222.65,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR34435,1,16132.87,16132.87,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR66062,1,16073.01,16073.01,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR56668,1,16043.08,16043.08,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR64926,1,16040.77,16040.77,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR24271,1,16025.88,16025.88,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR70271,2,16021.240000000002,8010.620000000001,1,0,0,True,0,0.0,0,0.5,0.0,0.0,0
USR37842,1,15971.7,15971.7,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR28960,1,15955.94,15955.94,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR22395,2,15927.01,7963.505,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR61021,1,15853.0,15853.0,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR54294,1,15849.98,15849.98,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR66525,1,15813.7,15813.7,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR41382,1,15791.16,15791.16,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR96748,1,15742.89,15742.89,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR45826,1,15722.34,15722.34,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR23497,1,15719.49,15719.49,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR82813,1,15712.13,15712.13,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR59166,2,15659.25,15659.25,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR53158,1,15613.77,15613.77,1,0,0,False,0,1.0,1,1.0,0.0,0.0,1
USR67636,1,15565.86,15565.86,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR53292,1,15531.85,15531.85,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR83064,1,15525.65,15525.65,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR54191,1,15503.83,15503.83,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR98212,1,15493.37,15493.37,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR70016,1,15487.59,15487.59,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR40424,2,15474.18,7737.09,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR88089,1,15459.27,15459.27,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR37537,1,15418.53,15418.53,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR85354,1,15411.13,15411.13,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR75065,2,15378.849999999999,7689.424999999999,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR55686,1,15343.47,15343.47,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR36684,1,15325.24,15325.24,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR92868,1,15300.2,15300.2,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR30242,1,15290.24,15290.24,1,0,0,False,1,0.0,0,1.0,0.0,0.0,1
USR77589,1,15287.43,15287.43,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR53172,1,15266.55,15266.55,1,0,0,False,1,0.0,0,1.0,0.0,0.0,1
USR52868,1,15254.09,15254.09,1,0,0,False,0,1.0,0,1.0,0.0,0.0,1
USR54221,2,15237.63,7618.815,1,0,0,False,1,0.0,0,0.5,0.0,0.0,1
USR71727,1,15231.92,15231.92,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR67372,1,15222.17,15222.17,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR52102,1,15197.99,15197.99,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR21089,1,15187.04,15187.04,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR61364,1,15171.92,15171.92,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR96975,2,15171.84,15171.84,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR21498,3,15159.35,15159.35,1,0,0,False,0,0.0,0,0.3333333333333333,0.0,0.0,0
USR23691,1,15154.78,15154.78,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR39861,2,15132.169999999998,7566.084999999999,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR40675,1,15130.74,15130.74,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR43244,1,15127.47,15127.47,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR63311,2,15107.65,7553.825,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR28528,1,15098.98,15098.98,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR14244,2,15086.25,15086.25,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR63317,2,15084.599999999999,7542.299999999999,1,0,0,True,0,0.0,2,0.5,0.0,0.0,0
USR16730,1,15082.72,15082.72,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR92720,1,15029.64,15029.64,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR20958,1,14962.95,14962.95,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR13172,1,14949.22,14949.22,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR25619,1,14945.73,14945.73,1,0,0,True,0,1.0,0,1.0,0.0,0.0,1
USR40726,1,14939.76,14939.76,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR49274,1,14939.35,14939.35,1,0,0,False,0,1.0,0,1.0,0.0,0.0,1
USR87817,1,14939.0,14939.0,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR99864,2,14909.189999999999,7454.594999999999,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR31102,1,14907.49,14907.49,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR58272,3,14906.779999999999,7453.389999999999,1,0,0,False,0,0.0,0,0.3333333333333333,0.0,0.0,0
USR64356,1,14902.58,14902.58,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR45703,1,14887.94,14887.94,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR75691,1,14850.42,14850.42,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR91158,1,14831.72,14831.72,1,0,0,False,1,0.0,0,1.0,0.0,0.0,1
USR13364,1,14827.93,14827.93,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR51151,2,14827.57,14827.57,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR16436,1,14818.28,14818.28,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR54106,1,14799.28,14799.28,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR90008,1,14727.51,14727.51,1,0,0,False,0,1.0,0,1.0,0.0,0.0,1
USR22220,1,14688.72,14688.72,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR23213,1,14688.37,14688.37,1,0,0,True,0,0.0,0,1.0,0.0,0.0,0
USR12757,1,14663.24,14663.24,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR90525,2,14659.43,7329.715,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR71906,2,14616.099999999999,7308.049999999999,1,0,0,False,1,0.0,0,0.5,0.0,0.0,1
USR81235,1,14583.94,14583.94,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR70329,1,14579.33,14579.33,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR68775,1,14563.44,14563.44,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR59127,1,14559.15,14559.15,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR17503,1,14555.93,14555.93,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR61174,1,14552.61,14552.61,1,0,0,True,0,0.0,0,1.0,0.0,0.0,0
USR76968,1,14543.91,14543.91,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR66264,1,14522.62,14522.62,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR74272,1,14520.32,14520.32,1,0,0,True,0,1.0,0,1.0,0.0,0.0,1
USR99851,1,14477.62,14477.62,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR38914,1,14459.96,14459.96,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR16683,1,14451.5,14451.5,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR72121,1,14451.15,14451.15,1,0,0,True,0,0.0,0,1.0,0.0,0.0,0
USR17289,1,14439.21,14439.21,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR93008,1,14437.77,14437.77,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR62336,3,14411.79,4803.93,1,0,0,False,0,1.0,0,0.3333333333333333,0.0,0.0,1
USR13670,1,14411.45,14411.45,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR33077,1,14382.06,14382.06,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR97633,1,14378.09,14378.09,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR15653,1,14341.56,14341.56,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR38727,1,14321.04,14321.04,1,0,0,False,0,1.0,0,1.0,0.0,0.0,1
USR10071,1,14301.02,14301.02,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR11584,1,14289.57,14289.57,1,0,0,True,0,0.0,0,1.0,0.0,0.0,0
USR54428,1,14263.95,14263.95,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR56840,1,14258.98,14258.98,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR39136,1,14247.0,14247.0,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR60793,2,14245.65,7122.825,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR31879,1,14242.1,14242.1,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR88323,2,14242.08,7121.04,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR30836,1,14230.47,14230.47,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR41986,1,14213.19,14213.19,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR59963,1,14211.94,14211.94,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR74983,1,14164.45,14164.45,1,0,0,False,0,1.0,0,1.0,0.0,0.0,1
USR16731,1,14150.61,14150.61,1,0,0,True,0,0.0,0,1.0,0.0,0.0,0
USR48797,1,14140.75,14140.75,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR23741,1,14088.96,14088.96,1,0,0,False,0,1.0,0,1.0,0.0,0.0,1
USR57523,2,14062.33,7031.165,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR20008,1,14061.44,14061.44,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR78889,1,14023.07,14023.07,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR90801,1,14013.11,14013.11,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR33647,1,14008.6,14008.6,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR15356,1,13980.94,13980.94,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR32235,1,13972.5,13972.5,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR54276,1,13970.47,13970.47,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR14424,1,13953.14,13953.14,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR26071,1,13951.26,13951.26,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR13318,2,13935.0,6967.5,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR61378,1,13934.9,13934.9,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR83834,1,13930.44,13930.44,1,0,0,False,0,1.0,0,1.0,0.0,0.0,1
USR22700,1,13924.89,13924.89,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR30097,1,13918.89,13918.89,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR12526,1,13907.33,13907.33,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR33827,3,13901.21,13901.21,1,0,0,False,0,0.0,0,0.3333333333333333,0.0,0.0,0
USR44102,1,13863.56,13863.56,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR98710,1,13848.36,13848.36,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR65137,1,13798.96,13798.96,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR64664,1,13742.73,13742.73,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR11146,1,13609.52,13609.52,1,0,0,False,0,1.0,0,1.0,0.0,0.0,1
USR34618,1,13586.9,13586.9,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR69023,1,13578.32,13578.32,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR62521,1,13576.52,13576.52,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR25917,2,13575.87,6787.935,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR49655,1,13536.34,13536.34,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR15768,1,13512.08,13512.08,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR12553,1,13491.89,13491.89,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR81061,1,13490.27,13490.27,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR57237,2,13464.19,6732.095,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR25552,1,13457.64,13457.64,1,0,0,True,0,0.0,1,1.0,0.0,0.0,0
USR18456,1,13443.13,13443.13,1,0,0,False,1,0.0,0,1.0,0.0,0.0,1
USR85887,1,13440.05,13440.05,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR40359,1,13438.54,13438.54,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR88518,1,13400.33,13400.33,1,0,0,False,0,0.0,1,1.0,0.0,0.0,0
USR60895,1,13392.14,13392.14,1,0,0,True,0,0.0,0,1.0,0.0,0.0,0
USR81176,1,13347.8,13347.8,1,0,0,True,0,1.0,0,1.0,0.0,0.0,1
USR35337,1,13307.46,13307.46,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR41779,1,13304.39,13304.39,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR92802,1,13288.19,13288.19,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR64044,1,13262.25,13262.25,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR27965,1,13243.78,13243.78,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR56683,2,13227.669999999998,6613.834999999999,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR41615,1,13221.13,13221.13,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR22518,1,13217.59,13217.59,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR19402,1,13195.34,13195.34,1,0,0,False,0,0.0,1,1.0,0.0,0.0,0
USR64746,2,13181.5,13181.5,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR48343,2,13165.369999999999,6582.6849999999995,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR97364,2,13152.08,6576.04,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR49986,1,13149.46,13149.46,1,0,0,True,0,0.0,0,1.0,0.0,0.0,0
USR53983,1,13143.26,13143.26,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR22955,1,13114.51,13114.51,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR13975,1,13083.67,13083.67,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR19891,1,13075.46,13075.46,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR28180,1,13070.86,13070.86,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR42202,1,13056.62,13056.62,1,0,0,False,0,1.0,0,1.0,0.0,0.0,1
USR54378,1,13041.28,13041.28,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR64624,1,13039.21,13039.21,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR96217,1,13025.18,13025.18,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR53813,1,13008.8,13008.8,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR28338,2,13004.67,6502.335,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR62108,1,12981.85,12981.85,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR25455,1,12967.14,12967.14,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR75614,2,12945.56,6472.78,1,0,0,False,0,1.0,0,0.5,0.0,0.0,1
USR34069,1,12933.73,12933.73,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR91913,1,12883.29,12883.29,1,0,0,False,1,0.0,0,1.0,0.0,0.0,1
USR74032,1,12878.18,12878.18,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR10086,1,12874.26,12874.26,1,0,0,False,0,0.0,1,1.0,0.0,0.0,0
USR95713,1,12845.7,12845.7,1,0,0,True,0,0.0,0,1.0,0.0,0.0,0
USR28939,1,12837.21,12837.21,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR21011,1,12803.35,12803.35,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR78383,1,12782.23,12782.23,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR23317,1,12765.01,12765.01,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR52158,1,12728.89,12728.89,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR83268,1,12713.93,12713.93,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR57433,1,12699.35,12699.35,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR81994,1,12693.38,12693.38,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR73213,1,12631.39,12631.39,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR18378,1,12602.39,12602.39,1,0,0,False,0,1.0,0,1.0,0.0,0.0,1
USR94603,1,12565.66,12565.66,1,0,0,True,0,0.0,1,1.0,0.0,0.0,0
USR92837,1,12562.34,12562.34,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR98075,1,12547.56,12547.56,1,0,0,True,0,0.0,0,1.0,0.0,0.0,0
USR63855,1,12541.02,12541.02,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR56807,1,12532.98,12532.98,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR38932,1,12504.59,12504.59,1,0,0,True,0,0.0,0,1.0,0.0,0.0,0
USR77199,1,12496.76,12496.76,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR62863,1,12470.63,12470.63,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR11865,1,12464.21,12464.21,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR37782,1,12364.33,12364.33,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR48879,1,12354.74,12354.74,1,0,0,False,1,0.0,0,1.0,0.0,0.0,1
USR52174,1,12342.57,12342.57,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR95831,1,12326.69,12326.69,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR43962,1,12292.04,12292.04,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR75997,1,12291.44,12291.44,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR28364,1,12252.45,12252.45,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR78423,1,12231.32,12231.32,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR64430,1,12207.21,12207.21,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR30849,2,12197.07,6098.535,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR42537,1,12165.26,12165.26,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR27111,1,12144.3,12144.3,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR97539,1,12137.41,12137.41,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR83988,1,12131.97,12131.97,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR43152,2,12112.98,6056.49,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR10716,1,12109.77,12109.77,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR29301,1,12091.89,12091.89,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR91079,1,12056.21,12056.21,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR11082,1,12052.45,12052.45,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR49065,1,12047.82,12047.82,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR13930,1,12037.04,12037.04,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR87526,1,12033.33,12033.33,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR59170,1,11916.16,11916.16,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR76597,1,11904.78,11904.78,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR21023,1,11900.09,11900.09,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR94196,1,11893.41,11893.41,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR12579,1,11887.57,11887.57,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR82277,1,11871.46,11871.46,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR99848,1,11846.03,11846.03,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR97251,1,11842.98,11842.98,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR82867,1,11805.47,11805.47,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR89494,1,11802.84,11802.84,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR84781,1,11787.47,11787.47,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR95364,1,11786.2,11786.2,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR40935,1,11750.41,11750.41,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR62099,2,11702.210000000001,5851.1050000000005,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR13211,1,11671.19,11671.19,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR38688,1,11631.26,11631.26,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR73992,1,11623.4,11623.4,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR69664,1,11612.03,11612.03,1,0,0,True,0,0.0,0,1.0,0.0,0.0,0
USR49257,1,11608.74,11608.74,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR29884,1,11604.9,11604.9,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR88372,1,11550.54,11550.54,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR97322,1,11529.63,11529.63,1,0,0,False,0,1.0,0,1.0,0.0,0.0,1
USR24010,1,11523.73,11523.73,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR19499,1,11515.05,11515.05,1,0,0,True,0,0.0,0,1.0,0.0,0.0,0
USR12298,1,11446.22,11446.22,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR39009,2,11431.03,11431.03,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR34215,1,11429.94,11429.94,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR34371,2,11423.28,5711.64,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR72055,1,11407.19,11407.19,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR85148,1,11396.86,11396.86,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR10853,1,11390.32,11390.32,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR89800,1,11389.64,11389.64,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR94040,1,11351.63,11351.63,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR68935,2,11323.49,5661.745,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR81589,1,11310.86,11310.86,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR65878,1,11286.47,11286.47,1,0,0,False,0,1.0,0,1.0,0.0,0.0,1
USR97614,2,11280.15,11280.15,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR63728,1,11278.08,11278.08,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR14598,1,11262.13,11262.13,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR60836,1,11245.09,11245.09,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR99660,2,11235.75,5617.875,1,0,0,False,0,0.0,0,0.5,0.0,0.0,0
USR94135,1,11224.03,11224.03,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR21334,1,11219.08,11219.08,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
USR97459,1,11211.49,11211.49,1,0,0,False,0,1.0,0,1.0,0.0,0.0,1
USR44329,1,11158.4,11158.4,1,0,0,False,0,0.0,0,1.0,0.0,0.0,0
