txn_id,timestamp,user_id,merchant_id,merchant_name,merchant_category_final,amount_numeric,status_clean,fraud_risk_score,fraud_risk_band,investigation_priority,risk_reasons,chargeback_flag,fraud_chargeback_flag,strong_identity_anomaly_flag,repeated_chargeback_user_flag,high_chargeback_merchant_flag,high_risk_user_flag,kyc_rejected_transaction_flag,velocity_anomaly_flag,high_value_transaction_flag,merchant_status_risk_flag,kyc_status,risk_segment,merchant_status,kyc_match_flag,merchant_match_flag,recommended_action
TXN00000995,2026-03-16 11:00:07,USR89891,MCH5132,,,9030.74,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00019010,2026-03-12 12:18:28,USR22182,MCH2735,,,3580.77,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00013452,2026-02-13 03:56:27,USR20653,MCH6451,Chandran Group,DEPARTMENT STORE,,FAILED,50.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, High-Risk User",True,True,0.0,0,0,True,False,0,False,False,APPROVED,HIGH,I,True,True,Review transaction and chargeback evidence
TXN00014853,2026-01-18 03:02:41,USR36873,MCH6126,,,18734.39,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00013301,2026-07-03 13:05:27,USR11412,MCH7517,"  Banik, Kamdar and Dada  ",APPAREL,12924.85,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,ACTIVE,False,True,Review transaction and chargeback evidence
TXN00017156,2026-01-15 21:23:25,USR36687,MCH1308,SUBRAMANIAM-SHANKAR,PHARMACY,8357.03,SUCCESS,57.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks, Risky Merchant Status",True,True,0.0,1,0,False,False,0,False,True,,,INACTIVE,False,True,Review transaction and chargeback evidence
TXN00019601,2026-03-14 02:30:16,USR88644,MCH3297,,,5120.0,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00001580,2026-01-23 19:03:15,USR26183,MCH8955,"  Gade, Venkatesh and Bedi  ",MISC_RETAIL,,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Live,False,True,Review transaction and chargeback evidence
TXN00012938,2026-01-31 07:36:03,USR62531,MCH4765,madan-pandey,APPAREL,1424.81,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,ACTIVE,False,True,Review transaction and chargeback evidence
TXN00015434,2026-01-05 11:34:30,USR17004,MCH6440,Taneja-Mahajan,DEPARTMENT STORE,18120.49,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Enabled,False,True,Review transaction and chargeback evidence
TXN00009985,2026-03-21 18:45:18,USR81626,MCH7316,TAK LTD,STATIONERY,21761.31,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Enabled,False,True,Review transaction and chargeback evidence
TXN00015594,2026-01-13 09:15:53,USR83115,MCH8510,,,16513.06,SUCCESS,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks",True,True,0.0,1,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00007924,2026-03-17 18:15:07,USR88409,MCH1962,,,1998.91,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00015176,2026-01-27 13:11:26,USR75621,MCH5704,RAVEL-TALWAR,TRANSPORT,17860.81,SUCCESS,52.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, High-Risk User, Risky Merchant Status",True,True,0.0,0,0,True,False,0,False,True,APPROVED,HIGH,INACTIVE,True,True,Review transaction and chargeback evidence
TXN00013202,2026-01-02 20:12:41,USR52672,MCH2179,CHANDA-SURA,APPAREL,12732.75,SUCCESS,70.0,CRITICAL,P1 - Immediate Review,"Fraud/Unauthorized Chargeback, Chargeback, Identity Anomaly, High-Chargeback Merchant",True,True,1.0,0,1,False,False,0,False,False,VERIFIED,LOW,ACTIVE,True,True,Immediate fraud investigation
TXN00012946,2026-03-28 10:35:39,USR76675,MCH1895,,,7757.45,SUCCESS,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks",True,True,0.0,1,0,False,False,0,False,False,APPROVED,MEDIUM,,True,False,Review transaction and chargeback evidence
TXN00012741,2026-02-24 01:57:22,USR52604,MCH3549,Khalsa and Sons,FOOD_SERVICES,16664.0,SUCCESS,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, High-Chargeback Merchant",True,True,0.0,0,1,False,False,0,False,False,,,Active,False,True,Review transaction and chargeback evidence
TXN00015781,2026-02-19 00:00:00,USR21050,MCH8270,,,2482.82,SUCCESS,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks",True,True,0.0,1,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00012331,2026-03-13 07:05:18,USR12611,MCH7892,,,15328.3,FAILED,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00001777,2026-03-07 07:48:13,USR22237,MCH4189,,,17206.49,PENDING,60.0,CRITICAL,P1 - Immediate Review,"Fraud/Unauthorized Chargeback, Chargeback, Identity Anomaly",True,True,1.0,0,0,False,False,0,False,False,VERIFIED,LOW,,True,False,Immediate fraud investigation
TXN00003720,2026-03-07 04:20:29,USR19443,MCH8424,,,6533.6,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00015265,2026-03-14 15:51:27,USR31973,MCH1707,,,15919.66,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00001371,2026-02-03 18:48:28,USR72349,MCH3722,Upadhyay-Issac,OTHER,24285.16,SUCCESS,50.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, High-Value Transaction, Risky Merchant Status",True,True,0.0,0,0,False,False,0,True,True,,,SUSPENDED,False,True,Review transaction and chargeback evidence
TXN00009287,2026-02-24 15:01:58,USR89681,MCH4722,,,15277.55,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,VERIFIED,LOW,,True,False,Review transaction and chargeback evidence
TXN00014774,2026-01-15 07:23:27,USR99049,MCH7269,La11-Raman,TELECOM,12860.04,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,PENDING,LOW,Active,True,True,Review transaction and chargeback evidence
TXN00004590,2026-02-21 00:00:00,USR90526,MCH9097,,,18235.45,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00002719,2026-03-19 14:36:10,USR56938,MCH6122,Som-Seth,TRANSPORT,21178.05,SUCCESS,65.0,CRITICAL,P1 - Immediate Review,"Fraud/Unauthorized Chargeback, Chargeback, Identity Anomaly, Velocity Anomaly",True,True,1.0,0,0,False,False,1,False,False,VERIFIED,LOW,Active,True,True,Immediate fraud investigation
TXN00017191,2026-01-16 09:12:01,USR65881,MCH2074,D’Alia Inc,APPAREL,4717.94,SUCCESS,60.0,CRITICAL,P1 - Immediate Review,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks, KYC Rejected/Failed",True,True,0.0,1,0,False,True,0,False,False,REJECTED,MEDIUM,Enabled,True,True,Immediate fraud investigation
TXN00005168,2026-01-14 00:00:00,USR79932,MCH8954,,,3267.52,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00002125,2026-02-27 21:18:07,USR99277,MCH8890,"Kumar, Yogi and Seshadri",MISC_RETAIL,24602.92,SUCCESS,48.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, High-Value Transaction",True,True,0.0,0,0,False,False,0,True,False,,,Live,False,True,Review transaction and chargeback evidence
TXN00008504,2026-02-06 02:10:09,USR82187,MCH4111,Brahmbhatt LLC,MISC_RETAIL,24306.02,DECLINED,60.0,CRITICAL,P1 - Immediate Review,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks, High-Value Transaction, Risky Merchant Status",True,True,0.0,1,0,False,False,0,True,True,,,SUSPENDED,False,True,Immediate fraud investigation
TXN00017876,2026-03-15 07:15:35,USR54747,MCH8870,Solanki-Cherian,TRANSPORT,14468.6,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,APPROVED,LOW,ACTIVE,True,True,Review transaction and chargeback evidence
TXN00008353,2026-03-17 08:01:11,USR39069,MCH5932,Jani-Sathe,TELECOM,21312.45,SUCCESS,47.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Risky Merchant Status",True,True,0.0,0,0,False,False,0,False,True,,,INACTIVE,False,True,Review transaction and chargeback evidence
TXN00004370,2026-03-13 21:27:56,USR87028,MCH9860,,,4619.63,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,IN_PROGRESS,MEDIUM,,True,False,Review transaction and chargeback evidence
TXN00019045,2026-03-30 10:56:45,USR63974,MCH1845,Goel Inc,TRANSPORT,12631.54,FAILED,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,A,False,True,Review transaction and chargeback evidence
TXN00019345,2026-03-19 02:36:50,USR12180,MCH3584,,,,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00002437,2026-01-19 15:24:16,USR92324,MCH5151,Sachar-Lad,TRAVEL,9643.94,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,A,False,True,Review transaction and chargeback evidence
TXN00013438,2026-03-22 08:08:14,USR12916,MCH8354,,,19465.86,PENDING,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00016957,2026-01-16 14:25:58,USR72629,MCH6835,,,4077.1,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00000677,2026-01-05 07:25:41,USR77021,MCH1173,,,,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00000154,2026-03-14 07:57:00,USR55471,MCH2329,,,12241.42,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00002184,2026-03-10 07:40:22,USR15478,MCH2820,,,7605.62,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00017656,2026-03-04 19:55:55,USR31816,MCH2303,,,17737.98,INITIATED,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,APPROVED,MEDIUM,,True,False,Review transaction and chargeback evidence
TXN00012992,2026-02-04 00:20:40,USR16470,MCH5550,,,,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00005010,2026-02-19 09:38:52,USR63835,MCH6335,,,,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00017688,2026-03-05 14:56:05,USR62513,MCH7986,Pathak Inc,MISC_RETAIL,21324.15,SUCCESS,47.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Risky Merchant Status",True,True,0.0,0,0,False,False,0,False,True,,,INACTIVE,False,True,Review transaction and chargeback evidence
TXN00000040,2026-03-15 16:08:57,USR68114,MCH8254,,,11009.41,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00017225,2026-03-10 16:46:16,USR21245,MCH7583,,,,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00005490,2026-02-28 11:40:02,USR41600,MCH8006,,,22878.31,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,VERIFIED,LOW,,True,False,Review transaction and chargeback evidence
TXN00002699,2026-02-20 00:55:50,USR17917,MCH6988,,,19352.04,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,VERIFIED,LOW,,True,False,Review transaction and chargeback evidence
TXN00018387,2026-01-17 21:26:40,USR25558,MCH5764,,,13117.73,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,APPROVED,MEDIUM,,True,False,Review transaction and chargeback evidence
TXN00015532,2026-02-01 23:27:31,USR20791,MCH1594,Bera Inc,MISC_RETAIL,16399.67,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Live,False,True,Review transaction and chargeback evidence
TXN00008454,2026-02-20 10:29:18,USR63231,MCH9044,,,11044.27,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,APPROVED,LOW,,True,False,Review transaction and chargeback evidence
TXN00014496,2026-02-25 06:20:38,USR67676,MCH6774,PARSA LTD,APPAREL,9773.66,INITIATED,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,PENDING,LOW,Live,True,True,Review transaction and chargeback evidence
TXN00006063,2026-03-12 09:48:26,USR41854,MCH8405,Roy Ltd,APPAREL,12303.28,SUCCESS,50.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Velocity Anomaly",True,True,0.0,0,0,False,False,1,False,False,,,I,False,True,Review transaction and chargeback evidence
TXN00015951,2026-11-02 11:09:06,USR67313,MCH9874,,,23706.63,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,APPROVED,LOW,,True,False,Review transaction and chargeback evidence
TXN00005915,2026-01-28 16:15:35,USR74915,MCH1618,Muni Ltd,FOOD_SERVICES,12936.63,PENDING,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,APPROVED,LOW,Active,True,True,Review transaction and chargeback evidence
TXN00010744,2026-01-12 00:36:30,USR26521,MCH2221,,,13170.79,SUCCESS,60.0,CRITICAL,P1 - Immediate Review,"Fraud/Unauthorized Chargeback, Chargeback, Identity Anomaly",True,True,1.0,0,0,False,False,0,False,False,APPROVED,LOW,,True,False,Immediate fraud investigation
TXN00003640,2026-01-16 01:27:32,USR99415,MCH1969,Gole LLC,TRAVEL,5196.45,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,ACTIVE,False,True,Review transaction and chargeback evidence
TXN00017441,2026-01-24 00:00:00,USR51504,MCH6453,,,13373.15,SUCCESS,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks",True,True,0.0,1,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00016742,2026-03-02 12:47:31,USR59653,MCH3320,,,22628.05,FAILED,60.0,CRITICAL,P1 - Immediate Review,"Fraud/Unauthorized Chargeback, Chargeback, Identity Anomaly",True,True,1.0,0,0,False,False,0,False,False,VERIFIED,MEDIUM,,True,False,Immediate fraud investigation
TXN00018525,2026-01-31 07:34:13,USR17878,MCH8177,Soman Inc,FOOD_SERVICES,7842.13,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Live,False,True,Review transaction and chargeback evidence
TXN00008903,2026-03-30 07:26:05,USR91276,MCH2516,Ben-Varghese,GROCERY,19515.24,SUCCESS,47.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Risky Merchant Status",True,True,0.0,0,0,False,False,0,False,True,,,Suspended,False,True,Review transaction and chargeback evidence
TXN00000166,2026-01-14 10:20:10,USR43844,MCH2425,SURI-KURIAN,GROCERY,20884.21,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Live,False,True,Review transaction and chargeback evidence
TXN00010810,2026-01-15 14:41:09,USR21980,MCH9607,,,14902.21,SUCCESS,65.0,CRITICAL,P1 - Immediate Review,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks, High-Chargeback Merchant",True,True,0.0,1,1,False,False,0,False,False,,,,False,False,Immediate fraud investigation
TXN00012346,2026-01-07 20:47:56,USR52186,MCH2104,Iyengar PLC,APPAREL,20302.71,SUCCESS,52.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, High-Risk User, Risky Merchant Status",True,True,0.0,0,0,True,False,0,False,True,IN_PROGRESS,HIGH,SUSPENDED,True,True,Review transaction and chargeback evidence
TXN00010749,2026-02-26 07:46:34,USR88296,MCH7888,,,11282.39,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00000680,2026-01-01 03:56:27,USR70000,MCH8135,Bhakta PLC,MISC_RETAIL,21639.02,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,A,False,True,Review transaction and chargeback evidence
TXN00016662,2026-02-25 00:00:00,USR58661,MCH4870,Rana Inc,TELECOM,-3649.69,SUCCESS,52.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, High-Risk User, Risky Merchant Status",True,True,0.0,0,0,True,False,0,False,True,VERIFIED,HIGH,Suspended,True,True,Review transaction and chargeback evidence
TXN00010231,2026-12-01 18:25:29,USR24020,MCH1072,Kalla-Khalsa,FOOD_SERVICES,,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,VERIFIED,MEDIUM,Disabled,True,True,Review transaction and chargeback evidence
TXN00008228,2026-02-07 18:43:19,USR16925,MCH2187,Balan and Sons,MISC_RETAIL,3153.8,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Live,False,True,Review transaction and chargeback evidence
TXN00016633,2026-01-11 12:35:32,USR46471,MCH2587,,,12234.61,FAILED,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00000850,2026-02-17 01:11:34,USR75377,MCH5241,,,14888.67,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,VERIFIED,LOW,,True,False,Review transaction and chargeback evidence
TXN00019164,2026-03-13 17:24:30,USR12128,MCH2632,Agate-Gandhi,DEPARTMENT STORE,3067.9,SUCCESS,50.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Velocity Anomaly",True,True,0.0,0,0,False,False,1,False,False,,,Live,False,True,Review transaction and chargeback evidence
TXN00003168,2026-02-21 16:26:30,USR93454,MCH1195,Cherian-Rana,TRANSPORT,2643.78,FAILED,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, High-Chargeback Merchant",True,True,0.0,0,1,False,False,0,False,False,,,A,False,True,Review transaction and chargeback evidence
TXN00011260,2026-01-13 15:25:49,USR42685,MCH5286,,,6873.18,SUCCESS,60.0,CRITICAL,P1 - Immediate Review,"Fraud/Unauthorized Chargeback, Chargeback, Identity Anomaly",True,True,1.0,0,0,False,False,0,False,False,VERIFIED,LOW,,True,False,Immediate fraud investigation
TXN00004731,2026-02-08 00:00:00,USR85675,MCH8249,,,3017.89,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,VERIFIED,LOW,,True,False,Review transaction and chargeback evidence
TXN00009035,2026-03-27 05:22:31,USR63171,MCH3765,Mohanty LLC,DEPARTMENT STORE,11362.23,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Active,False,True,Review transaction and chargeback evidence
TXN00009676,2026-01-23 22:16:46,USR55702,MCH5559,Muni-Raval,GROCERY,14503.4,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Active,False,True,Review transaction and chargeback evidence
TXN00006640,2026-02-28 20:27:25,USR52854,MCH4013,,,11250.6,SUCCESS,50.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, High-Risk User",True,True,0.0,0,0,True,False,0,False,False,VERIFIED,HIGH,,True,False,Review transaction and chargeback evidence
TXN00007966,2026-03-04 14:07:48,USR11953,MCH4494,,,,SUCCESS,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks",True,True,0.0,1,0,False,False,0,False,False,VERIFIED,MEDIUM,,True,False,Review transaction and chargeback evidence
TXN00002195,2026-03-14 01:04:53,USR18716,MCH5134,,,2783.63,SUCCESS,60.0,CRITICAL,P1 - Immediate Review,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks, High-Risk User",True,True,0.0,1,0,True,False,0,False,False,PENDING,HIGH,,True,False,Immediate fraud investigation
TXN00011877,2026-03-25 18:42:09,USR82159,MCH9941,Bava and Sons,OTHER,20080.07,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,ACTIVE,False,True,Review transaction and chargeback evidence
TXN00014396,2026-03-03 15:10:07,USR55720,MCH3630,Chacko Ltd,FOOD_SERVICES,13171.97,SUCCESS,47.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Risky Merchant Status",True,True,0.0,0,0,False,False,0,False,True,VERIFIED,LOW,INACTIVE,True,True,Review transaction and chargeback evidence
TXN00010219,2026-03-17 19:42:54,USR96932,MCH2768,,,13551.59,SUCCESS,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks",True,True,0.0,1,0,False,False,0,False,False,VERIFIED,LOW,,True,False,Review transaction and chargeback evidence
TXN00003340,2026-11-03 15:33:55,USR25869,MCH8307,,,16356.78,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,VERIFIED,LOW,,True,False,Review transaction and chargeback evidence
TXN00017266,2026-03-26 04:06:51,USR79546,MCH9537,Mahal Group,MISC_RETAIL,4438.79,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Enabled,False,True,Review transaction and chargeback evidence
TXN00017675,2026-02-03 01:18:22,USR59412,MCH3265,Mittal Ltd,BOOKS,14260.28,SUCCESS,60.0,CRITICAL,P1 - Immediate Review,"Fraud/Unauthorized Chargeback, Chargeback, Identity Anomaly",True,True,1.0,0,0,False,False,0,False,False,VERIFIED,UNKNOWN,ACTIVE,True,True,Immediate fraud investigation
TXN00012649,2026-01-28 23:06:49,USR48604,MCH1905,,,17337.94,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,APPROVED,LOW,,True,False,Review transaction and chargeback evidence
TXN00006951,2026-04-03 18:35:48,USR26578,MCH5466,,,18820.65,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00013526,2026-02-21 17:50:37,USR84271,MCH3662,Dalal-Arora,TELECOM,21535.45,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,ACTIVE,False,True,Review transaction and chargeback evidence
TXN00010792,2026-01-19 06:53:44,USR10800,MCH6190,Pal Ltd,APPAREL,8480.02,SUCCESS,60.0,CRITICAL,P1 - Immediate Review,"Fraud/Unauthorized Chargeback, Chargeback, Identity Anomaly",True,True,1.0,0,0,False,False,0,False,False,VERIFIED,LOW,Live,True,True,Immediate fraud investigation
TXN00012384,2026-02-04 20:38:01,USR88733,MCH2701,"Prabhakar, Saraf and Mand",HOTEL_LODGING,12244.13,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Active,False,True,Review transaction and chargeback evidence
